switch_mrid,name,type,is_tie,tie_class,tie_type,tie_type_label,container_count,container_ids,normal_container_ids,current_container_ids,lv_parent_container_ids,mv_container_count,mv_container_ids,lv_circuit_count,lv_circuit_ids,normal_lv_circuit_ids,current_lv_circuit_ids,observed_container_ids,observed_container_count,terminal_count,is_open,is_normally_open,include_lv_mode,scope_mode,scope_label,generated_at_utc
95259831,95259831,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW11|NW31,NW11|NW31,NW11|NW31,,2,NW11|NW31,0,,,,NW11|NW31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95271013,95271013,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC23|MC32,MC23|MC32,MC23|MC32,,2,MC23|MC32,0,,,,MC23|MC32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95271834,LV ISOL PO-1807129 IN EDITH ST OS 41 BARKLY ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC12|MC21,,,,0,,0,,,,MC12|MC21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95271856,LV ISOL PO-1824795 OS 65 WHITE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC23|MC34,,,,0,,0,,,,MC23|MC34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95272980,LV ISOL PO-1826746 OS 81 DAVEY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,M13|MC23,,,,0,,0,,,,M13|MC23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95274345,95274345,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM2|EM3,EM2|EM3,EM2|EM3,,2,EM2|EM3,0,,,,EM2|EM3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95274704,LV ISOL PO-2310240 OS 20 BARINA ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM8|K34,,,,0,,0,,,,EM8|K34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95275058,LV ISOL PO-2315069 OS 27 REID STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW35|EM7,,,,0,,0,,,,BW35|EM7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95288219,95288219,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB13|EB32,EB13|EB32,EB13|EB32,,2,EB13|EB32,0,,,,EB13|EB32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95288393,95288393,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW21|RD10,BW21|RD10,BW21|RD10,,2,BW21|RD10,0,,,,BW21|RD10,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95290437,95290437,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR3|K24,AR3|K24,AR3|K24,,2,AR3|K24,0,,,,AR3|K24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95290655,95290655,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K23|K32,K23|K32,K23|K32,,2,K23|K32,0,,,,K23|K32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95290958,95290958,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK26|OAK33,OAK26|OAK33,OAK26|OAK33,,2,OAK26|OAK33,0,,,,OAK26|OAK33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95297508,95297508,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK32|OE15,OAK32|OE15,OAK32|OE15,,2,OAK32|OE15,0,,,,OAK32|OE15,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95297552,95297552,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OE15|OE6,OE15|OE6,OE15|OE6,,2,OE15|OE6,0,,,,OE15|OE6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95297640,95297640,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK32|OE9,OAK32|OE9,OAK32|OE9,,2,OAK32|OE9,0,,,,OAK32|OE9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95297662,95297662,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK33|OE9,OAK33|OE9,OAK33|OE9,,2,OAK33|OE9,0,,,,OAK33|OE9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95297695,95297695,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK33|OE2,OAK33|OE2,OAK33|OE2,,2,OAK33|OE2,0,,,,OAK33|OE2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95298581,LV F/ISOL PO-7060788 OS 17 VISCOUNT DR (C/T STANLEY DR),switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU11|BU12,,,,0,,0,,,,BU11|BU12,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95299255,LV ISOL PO-2326438 OS 653-655 WARRIGAL ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM11|EM7,,,,0,,0,,,,EM11|EM7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95299714,LV ISOL PO-2332522 OS UNIT 1 36 WAVERLEY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM11|OAK23,,,,0,,0,,,,EM11|OAK23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95299728,LV BRIDGE PO-2332524 OS UNIT 1 44 WAVERLEY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM11|OAK23,,,,0,,0,,,,EM11|OAK23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95299738,LV ISOL PO-2332524 OS UNIT 1 44 WAVERLEY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM11|OAK23,,,,0,,0,,,,EM11|OAK23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95299792,LV BRIDGE PO-2333433 OS CHADSTONE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM2|EM3,,,,0,,0,,,,EM2|EM3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95299908,LV BRIDGE PO-2319216 OS NEERIM ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM3|OE13,,,,0,,0,,,,EM3|OE13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95300160,LV ISOL PO-2323424 OS UNIT 1 1209 DANDENONG ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM10|EM9,,,,0,,0,,,,EM10|EM9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95300202,LV BRIDGE PO-2322413 OS 1 TRANMERE AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD12|EM10,,,,0,,0,,,,CFD12|EM10,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95300232,LV BRIDGE PO-2322415 OS 31 JERSEY PARADE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD12|EM10,,,,0,,0,,,,CFD12|EM10,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95300266,LV BRIDGE PO-2333472 OS 1118 DANDENONG ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD12|EM9,,,,0,,0,,,,CFD12|EM9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95300668,LV ISOL PO-2317192 OS MALVERN ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM10|EM6,,,,0,,0,,,,EM10|EM6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95307667,95307667,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK32|OE15,OAK32|OE15,OAK32|OE15,,2,OAK32|OE15,0,,,,OAK32|OE15,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95315182,95315182,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM23|CRM35,CRM23|CRM35,CRM23|CRM35,,2,CRM23|CRM35,0,,,,CRM23|CRM35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95324763,LV ISOL PO-7034887 IN SPRINGFIELD RD OS 73 SPRINGVALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW22,,,,0,,0,,,,NW14|NW22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95324777,LV ISOL PO-7039368 IN SPRINGFIELD RD OS 86-88 SPRINGVALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW21,,,,0,,0,,,,NW14|NW21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95324852,LV ISOL PO-7039353 IN STUART CR OS 357 SPRINGFIELD RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW13|NW22,,,,0,,0,,,,NW13|NW22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95324918,LV ISOL PO-7039365 OS 84A SPRINGVALE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW13|NW14,,,,0,,0,,,,NW13|NW14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95324936,LV BRIDGE PO-7031257 OS 2 ADAM STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW13|NW22,,,,0,,0,,,,NW13|NW22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95335614,LV ISOL PO-7029071 IN STANDARD AV OS 430 MONT ALBERT RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH33|SH24,,,,0,,0,,,,BH33|SH24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95336514,LV ISOL PO-7037412 OS 242 ELGAR ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH21|SH34,,,,0,,0,,,,BH21|SH34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95337047,LV BRIDGE PO-7035926 OS 184-186 BURWOOD HIGHWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW22|EB21,,,,0,,0,,,,BW22|EB21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95337171,LV ISOL PO-7048034 OS 45 PARER STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW22|BW32,,,,0,,0,,,,BW22|BW32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95337572,LV ISOL PO-7029732 OS 74-108 BURWOOD HIGHWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW22|BW32,,,,0,,0,,,,BW22|BW32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95338366,LV ISOL PO-7029956 IN INVERLOCH ST OS 29 NEVILLE ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH21|BH31,,,,0,,0,,,,BH21|BH31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95353307,95353307,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV14|SVW42,SV14|SVW42,SV14|SVW42,,2,SV14|SVW42,0,,,,SV14|SVW42,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95353817,95353817,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE14|SV23,MGE14|SV23,MGE14|SV23,,2,MGE14|SV23,0,,,,MGE14|SV23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95354115,95354115,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV16|SV34,SV16|SV34,SV16|SV34,,2,SV16|SV34,0,,,,SV16|SV34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95354800,95354800,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP16|SVW55,NP16|SVW55,NP16|SVW55,,2,NP16|SVW55,0,,,,NP16|SVW55,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95357021,95357021,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP25|NP36,NP25|NP36,NP25|NP36,,2,NP25|NP36,0,,,,NP25|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95357031,95357031,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP11|NP36,NP11|NP36,NP11|NP36,,2,NP11|NP36,0,,,,NP11|NP36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95357266,95357266,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP16|SVW55,NP16|SVW55,NP16|SVW55,,2,NP16|SVW55,0,,,,NP16|SVW55,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95357526,95357526,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP14,NP12|NP14,NP12|NP14,,2,NP12|NP14,0,,,,NP12|NP14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95368575,95368575,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT15|BT23,BT15|BT23,BT15|BT23,,2,BT15|BT23,0,,,,BT15|BT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95368627,95368627,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT16|BT25,BT16|BT25,BT16|BT25,,2,BT16|BT25,0,,,,BT16|BT25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95369104,95369104,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW8|EW9,EW8|EW9,EW8|EW9,,2,EW8|EW9,0,,,,EW8|EW9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95374447,95374447,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM6|K34,EM6|K34,EM6|K34,,2,EM6|K34,0,,,,EM6|K34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95374785,LV BRIDGE PO-2319204 OS 9 MAROO STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM3|OAK34,,,,0,,0,,,,EM3|OAK34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95389471,LV ISOL PO-7064861 OS 354 BLACKBURN ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC2|DC3,,,,0,,0,,,,DC2|DC3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95389587,LV ISOL PO-7060320 OS 21 SUNSET AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC1|DC2,,,,0,,0,,,,DC1|DC2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95405774,LV ISOL PO-7033811 IN CROW ST OS 72 BURWOOD HWY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB11|EB24,,,,0,,0,,,,EB11|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95406051,LV ISOL PO-7018825 OS APT 1 300 BURWOOD HIGHWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB11|EB21,,,,0,,0,,,,EB11|EB21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95406237,LV ISOL PO-7027933 OS 188-190 BURWOOD HIGHWAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB11|EB21,,,,0,,0,,,,EB11|EB21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95406455,LV ISOL PO-8829320 OS 89 HIGHBURY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW23|EB21,,,,0,,0,,,,BW23|EB21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407282,LV ISOL PO-7036655 OS 83 STATION STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH31|EB11,,,,0,,0,,,,BH31|EB11,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407341,LV ISOL PO-7030849 IN WORRALL ST OS 81 MIDDLEBOROUGH RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB24,,,,0,,0,,,,EB14|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407351,LV ISOL PO-7025509 OS 16 GREENWOOD STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB24,,,,0,,0,,,,EB14|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407366,LV ISOL PO-7030719 IN STEWART ST OS 95 MIDDLEBOROUGH RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB24,,,,0,,0,,,,EB14|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407490,LV ISOL PO-7032216 IN ELEY RD OS 148 STATION ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH31|EB14,,,,0,,0,,,,BH31|EB14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407520,LV BRIDGE PO-7030494 IN SUMMIT RD OS 124 STATION ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH31|EB14,,,,0,,0,,,,BH31|EB14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407530,LV ISOL PO-7038196 IN JOYHILL AV OS 22 NASH RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH22|EB14,,,,0,,0,,,,BH22|EB14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95407815,LV BRIDGE PO-7032375 OS 1 GLENICE AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB24,,,,0,,0,,,,EB14|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95412759,95412759,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|SS23,NP12|SS23,NP12|SS23,,2,NP12|SS23,0,,,,NP12|SS23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95412810,95412810,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS12|SS22,SS12|SS22,SS12|SS22,,2,SS12|SS22,0,,,,SS12|SS22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95412875,95412875,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS11|SS21,SS11|SS21,SS11|SS21,,2,SS11|SS21,0,,,,SS11|SS21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95412886,95412886,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA22|SS21,CDA22|SS21,CDA22|SS21,,2,CDA22|SS21,0,,,,CDA22|SS21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95413096,95413096,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD3|LD5,LD3|LD5,LD3|LD5,,2,LD3|LD5,0,,,,LD3|LD5,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95413179,95413179,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD1|LD5,LD1|LD5,LD1|LD5,,2,LD1|LD5,0,,,,LD1|LD5,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95413199,95413199,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD1|LD32,LD1|LD32,LD1|LD32,,2,LD1|LD32,0,,,,LD1|LD32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95413372,95413372,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD32|NP25,LD32|NP25,LD32|NP25,,2,LD32|NP25,0,,,,LD32|NP25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
95413904,95413904,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB32|GW2,EB32|GW2,EB32|GW2,,2,EB32|GW2,0,,,,EB32|GW2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
